stage,method,metric,value
estimators,lmmse,mean_total_blocks,7042.064516129032
estimators,lmmse,mean_num_batches,110.03225806451613
estimators,adaptive,mean_ber,0.018020115191023985
estimators,adaptive,mean_ber_upper_confidence,0.018082836744707568
estimators,adaptive,mean_latency_ms,840.6263331288
estimators,adaptive,mean_throughput_bits_per_batch,96532.55059626157
estimators,adaptive,mean_energy_joules_per_batch,0.00018645100000000043
estimators,adaptive,mean_avg_power_w,0.0002225043602848411
estimators,adaptive,mean_runtime_sec,101.78580237741868
estimators,adaptive,mean_bit_errors,72463.12903225806
estimators,adaptive,mean_total_bits,10816611.096774194
estimators,adaptive,mean_block_errors,311.8709677419355
estimators,adaptive,mean_total_blocks,7042.064516129032
estimators,adaptive,mean_num_batches,110.03225806451613
estimators,pso,mean_ber,0.029631619869281776
estimators,pso,mean_ber_upper_confidence,0.029721423005098994
estimators,pso,mean_latency_ms,834.2107453428264
estimators,pso,mean_throughput_bits_per_batch,95391.09324037013
estimators,pso,mean_energy_joules_per_batch,0.0001864510000000004
estimators,pso,mean_avg_power_w,0.00022471729320892338
estimators,pso,mean_runtime_sec,596.4131266516139
estimators,pso,mean_bit_errors,79030.96774193548
estimators,pso,mean_total_bits,10347288.774193548
estimators,pso,mean_block_errors,321.741935483871
estimators,pso,mean_total_blocks,6736.5161290322585
estimators,pso,mean_num_batches,105.25806451612904
estimators,perfect,mean_ber,0.002169109145743337
estimators,perfect,mean_ber_upper_confidence,0.002181262812672503
estimators,perfect,mean_latency_ms,857.6498346655376
estimators,perfect,mean_throughput_bits_per_batch,98090.76789453684
estimators,perfect,mean_energy_joules_per_batch,0.00018645100000000045
estimators,perfect,mean_avg_power_w,0.00021747237618649338
estimators,perfect,mean_runtime_sec,110.51908217741602
estimators,perfect,mean_bit_errors,16713.58064516129
estimators,perfect,mean_total_bits,12196038.193548387
estimators,perfect,mean_block_errors,116.83870967741936
estimators,perfect,mean_total_blocks,7940.129032258064
estimators,perfect,mean_num_batches,124.06451612903226
estimators,ls,runtime_total_sec,2597.8254163998813
estimators,dft,runtime_total_sec,2813.0791107999394
estimators,lmmse,runtime_total_sec,3126.3669171000697
estimators,adaptive,runtime_total_sec,3155.3598736999784
estimators,pso,runtime_total_sec,18488.806926200028
estimators,perfect,runtime_total_sec,3426.091547499897
resource_managers,__stage__,stage_dir,results\20260314_131034_simulation\resource_managers
resource_managers,__stage__,stage_json,results\20260314_131034_simulation\resource_managers\stage_results_v2.json
resource_managers,__stage__,stage_csv,results\20260314_131034_simulation\resource_managers\stage_results_v2.csv
resource_managers,static,mean_ber,0.018219946605293393
resource_managers,static,mean_ber_upper_confidence,0.018283395921925353
resource_managers,static,mean_latency_ms,744.5341781118198
resource_managers,static,mean_throughput_bits_per_batch,96512.90636891323
resource_managers,static,mean_energy_joules_per_batch,0.00018645100000000043
resource_managers,static,mean_avg_power_w,0.00025546939038926755
resource_managers,static,mean_runtime_sec,83.8843014096823
resource_managers,static,mean_bit_errors,72165.64516129032
resource_managers,static,mean_total_bits,10819782.193548387
resource_managers,static,mean_block_errors,311.2258064516129
resource_managers,static,mean_total_blocks,7044.129032258064
resource_managers,static,mean_num_batches,110.06451612903226
resource_managers,round_robin,mean_ber,0.006426010653542713
resource_managers,round_robin,mean_ber_upper_confidence,0.006459836081438839
resource_managers,round_robin,mean_latency_ms,696.9746013331089
resource_managers,round_robin,mean_throughput_bits_per_batch,48836.148724357074
resource_managers,round_robin,mean_energy_joules_per_batch,0.00018645100000000045
resource_managers,round_robin,mean_avg_power_w,0.00026775426420900514
resource_managers,round_robin,mean_runtime_sec,93.30809598710742
resource_managers,round_robin,mean_bit_errors,30678.483870967742
resource_managers,round_robin,mean_total_bits,6139243.354838709
resource_managers,round_robin,mean_block_errors,137.8709677419355
resource_managers,round_robin,mean_total_blocks,3996.9032258064517
resource_managers,round_robin,mean_num_batches,124.90322580645162
resource_managers,max_throughput,mean_ber,0.004667817978631882
resource_managers,max_throughput,mean_ber_upper_confidence,0.0046926610009642745
resource_managers,max_throughput,mean_latency_ms,695.0558552926024
resource_managers,max_throughput,mean_throughput_bits_per_batch,48922.567410714284
resource_managers,max_throughput,mean_energy_joules_per_batch,0.00018645100000000045
resource_managers,max_throughput,mean_avg_power_w,0.0002683740024752161
resource_managers,max_throughput,mean_runtime_sec,94.49406574193141
resource_managers,max_throughput,mean_bit_errors,23339.612903225807
resource_managers,max_throughput,mean_total_bits,6186809.806451613
resource_managers,max_throughput,mean_block_errors,114.61290322580645
resource_managers,max_throughput,mean_total_blocks,4027.8709677419356
resource_managers,max_throughput,mean_num_batches,125.87096774193549
resource_managers,pf,mean_ber,0.00633063602740034
resource_managers,pf,mean_ber_upper_confidence,0.006363688459525687
resource_managers,pf,mean_latency_ms,695.5403209298366
resource_managers,pf,mean_throughput_bits_per_batch,48840.836577981216
resource_managers,pf,mean_energy_joules_per_batch,0.00018645100000000045
resource_managers,pf,mean_avg_power_w,0.0002682493404750834
resource_managers,pf,mean_runtime_sec,93.84502977419001
resource_managers,pf,mean_bit_errors,30516.774193548386
resource_managers,pf,mean_total_bits,6145585.548387097
resource_managers,pf,mean_block_errors,138.70967741935485
resource_managers,pf,mean_total_blocks,4001.032258064516
resource_managers,pf,mean_num_batches,125.03225806451613
resource_managers,wmmse,mean_ber,0.005804012645552214
resource_managers,wmmse,mean_ber_upper_confidence,0.005835173288927946
resource_managers,wmmse,mean_latency_ms,695.9072894717441
resource_managers,wmmse,mean_throughput_bits_per_batch,48866.72117044582
resource_managers,wmmse,mean_energy_joules_per_batch,0.00018645100000000045
resource_managers,wmmse,mean_avg_power_w,0.0002680971953121876
resource_managers,wmmse,mean_runtime_sec,93.95357702257846
resource_managers,wmmse,mean_bit_errors,28476.225806451614
resource_managers,wmmse,mean_total_bits,6156684.387096774
resource_managers,wmmse,mean_block_errors,131.32258064516128
resource_managers,wmmse,mean_total_blocks,4008.2580645161293
resource_managers,wmmse,mean_num_batches,125.25806451612904
resource_managers,queue_aware,mean_ber,0.0064191405253009965
resource_managers,queue_aware,mean_ber_upper_confidence,0.006453145194960357
resource_managers,queue_aware,mean_latency_ms,696.1881744258761
resource_managers,queue_aware,mean_throughput_bits_per_batch,48836.48640490041
resource_managers,queue_aware,mean_energy_joules_per_batch,0.00018645100000000045
resource_managers,queue_aware,mean_avg_power_w,0.0002680279676972833
resource_managers,queue_aware,mean_runtime_sec,93.79726729354556
resource_managers,queue_aware,mean_bit_errors,30426.09677419355
resource_managers,queue_aware,mean_total_bits,6134486.70967742
resource_managers,queue_aware,mean_block_errors,138.2258064516129
resource_managers,queue_aware,mean_total_blocks,3993.8064516129034
resource_managers,queue_aware,mean_num_batches,124.80645161290323
resource_managers,drl,mean_ber,0.006291542869476843
resource_managers,drl,mean_ber_upper_confidence,0.0063242101340430625
resource_managers,drl,mean_latency_ms,696.1268535113862
resource_managers,drl,mean_throughput_bits_per_batch,48842.758084879475
resource_managers,drl,mean_energy_joules_per_batch,0.00018645100000000045
resource_managers,drl,mean_avg_power_w,0.00026802807081449605
resource_managers,drl,mean_runtime_sec,97.02130693225462
resource_managers,drl,mean_bit_errors,30104.032258064515
resource_managers,drl,mean_total_bits,6147171.096774193
resource_managers,drl,mean_block_errors,135.2258064516129
resource_managers,drl,mean_total_blocks,4002.064516129032
resource_managers,drl,mean_num_batches,125.06451612903226
resource_managers,static,runtime_total_sec,2600.413343700151
resource_managers,round_robin,runtime_total_sec,2892.5509756003303
resource_managers,max_throughput,runtime_total_sec,2929.3160379998735
resource_managers,pf,runtime_total_sec,2909.19592299989
resource_managers,wmmse,runtime_total_sec,2912.560887699932
resource_managers,queue_aware,runtime_total_sec,2907.715286099912
resource_managers,drl,runtime_total_sec,3007.6605148998933
