stage,method,metric,value
resource_managers,max_throughput,mean_runtime_sec,1256.2525610045368
resource_managers,max_throughput,mean_bit_errors,11179.818181818182
resource_managers,max_throughput,mean_total_bits,338737710.54545456
resource_managers,max_throughput,mean_block_errors,37.27272727272727
resource_managers,max_throughput,mean_total_blocks,220532.36363636365
resource_managers,max_throughput,mean_num_batches,1722.909090909091
resource_managers,pf,mean_ber,0.00017940914773844783
resource_managers,pf,mean_ber_upper_confidence,0.00018124091124977214
resource_managers,pf,mean_latency_ms,703.7241192151563
resource_managers,pf,mean_throughput_bits_per_batch,196572.72672628146
resource_managers,pf,mean_energy_joules_per_batch,0.0001864509999999967
resource_managers,pf,mean_avg_power_w,0.00026790402262562757
resource_managers,pf,mean_runtime_sec,1173.072515754723
resource_managers,pf,mean_bit_errors,22736.727272727272
resource_managers,pf,mean_total_bits,311552186.1818182
resource_managers,pf,mean_block_errors,65.54545454545455
resource_managers,pf,mean_total_blocks,202833.45454545456
resource_managers,pf,mean_num_batches,1584.6363636363637
resource_managers,wmmse,mean_ber,0.00016509619084758686
resource_managers,wmmse,mean_ber_upper_confidence,0.00016676509709150143
resource_managers,wmmse,mean_latency_ms,698.3742839124981
resource_managers,wmmse,mean_throughput_bits_per_batch,196575.54076810981
resource_managers,wmmse,mean_energy_joules_per_batch,0.00018645099999999615
resource_managers,wmmse,mean_avg_power_w,0.0002695833016003938
resource_managers,wmmse,mean_runtime_sec,1202.0128730214428
resource_managers,wmmse,mean_bit_errors,21060.363636363636
resource_managers,wmmse,mean_total_bits,318111744.0
resource_managers,wmmse,mean_block_errors,60.45454545454545
resource_managers,wmmse,mean_total_blocks,207104.0
resource_managers,wmmse,mean_num_batches,1618.0
resource_managers,queue_aware,mean_ber,0.00017731460215869284
resource_managers,queue_aware,mean_ber_upper_confidence,0.0001791336499816041
resource_managers,queue_aware,mean_latency_ms,703.0815311031745
resource_managers,queue_aware,mean_throughput_bits_per_batch,196573.13853069878
resource_managers,queue_aware,mean_energy_joules_per_batch,0.00018645099999999652
resource_managers,queue_aware,mean_avg_power_w,0.0002679841623319017
resource_managers,queue_aware,mean_runtime_sec,1177.3014812426443
resource_managers,queue_aware,mean_bit_errors,22000.727272727272
resource_managers,queue_aware,mean_total_bits,312070516.3636364
resource_managers,queue_aware,mean_block_errors,66.36363636363636
resource_managers,queue_aware,mean_total_blocks,203170.9090909091
resource_managers,queue_aware,mean_num_batches,1587.2727272727273
resource_managers,drl,mean_ber,0.0001580302821842931
resource_managers,drl,mean_ber_upper_confidence,0.00015959818203445164
resource_managers,drl,mean_latency_ms,695.4436941561728
resource_managers,drl,mean_throughput_bits_per_batch,196576.92998228033
resource_managers,drl,mean_energy_joules_per_batch,0.00018645099999999615
resource_managers,drl,mean_avg_power_w,0.0002706783749702858
resource_managers,drl,mean_runtime_sec,1216.892462840176
resource_managers,drl,mean_bit_errors,21338.272727272728
resource_managers,drl,mean_total_bits,320417419.6363636
resource_managers,drl,mean_block_errors,63.09090909090909
resource_managers,drl,mean_total_blocks,208605.0909090909
resource_managers,drl,mean_num_batches,1629.7272727272727
resource_managers,static,runtime_total_sec,9236.266180535024
resource_managers,round_robin,runtime_total_sec,12804.151067474835
resource_managers,max_throughput,runtime_total_sec,13818.778171049882
resource_managers,pf,runtime_total_sec,12903.797673301955
resource_managers,wmmse,runtime_total_sec,13222.141603235892
resource_managers,queue_aware,runtime_total_sec,12950.316293669104
resource_managers,drl,runtime_total_sec,13385.81709124202
